oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18acpvmit,1422419022415015015,59176.419027800206,2,15.7584,0.034692,13.659336,0.0050188466
ZTF18acpvmit,1030523632415010050,58784.5236343001,2,16.165644,0.047078542,13.96316,0.006191976
ZTF18acpvmit,1446437852415015010,59200.43785879994,1,16.923283,0.07045756,14.3802805,0.0067721535
ZTF18acpvmit,1107297012415015027,58861.29701389978,2,15.844923,0.046295863,13.671434,0.006253838
ZTF18acpvmit,814194302415015015,58568.19430560013,1,17.112219,0.08062329,14.397078,0.006613083
ZTF18acpvmit,768229212415015016,58522.22921299981,2,16.389858,0.05030852,13.730911,0.0043457313
ZTF18acpvmit,1451374082415015009,59205.37408560002,1,16.974077,0.047268473,14.385061,0.004354768
ZTF18acpvmit,828170642415015067,58582.170648099855,2,15.702064,0.030413684,13.651002,0.0045988
ZTF18acpvmit,1404460552415010034,59158.4605556,1,16.342932,0.048002332,14.707426,0.010642898
ZTF18acpvmit,828170642415015068,58582.170648099855,2,15.818552,0.03594642,13.667834,0.004958708
ZTF18acpvmit,1006492112415010065,58760.49211810017,1,16.777527,0.06332045,14.630788,0.00876695
ZTF18acpvmit,1401460782415015009,59155.460787000135,2,16.06811,0.021940907,13.699034,0.0024752803
ZTF18acpvmit,1478254102415010066,59232.25410880009,1,17.518742,0.14527081,14.558853,0.00951093
ZTF18acpvmit,1417400062415015014,59171.4000694002,1,16.598186,0.050176956,14.344449,0.006295197
ZTF18acpvmit,1387457822415015008,59141.45782409981,1,16.950686,0.06749158,14.382885,0.0063405843
ZTF18acpvmit,1021434342415015009,58775.43434030004,1,16.534319,0.043649852,14.336227,0.005764293
ZTF18acpvmit,755267382415010021,58509.26738430001,2,15.620892,0.013137894,14.060436,0.0031213593
ZTF18acpvmit,1456250852415010025,59210.25085650012,1,16.647131,0.05157209,14.650143,0.008196327
ZTF18acpvmit,806123472415015032,58560.123472199775,2,15.924759,0.020865079,13.681882,0.0026440471
ZTF18acpvmit,1101423342415010042,58855.4233448999,1,17.253548,0.07823946,14.5787,0.0066601923
ZTF18acpvmit,1006507192415010053,58760.50719910022,2,16.021166,0.052634723,13.983677,0.008058917
ZTF18acpvmit,1444357842415015019,59198.357847199775,1,16.885988,0.04882169,14.376639,0.004840313
ZTF18acpvmit,687460972415015025,58441.46097220015,1,16.847376,0.07541116,14.372749,0.007719429
ZTF18acpvmit,1036523182415015021,58790.52318290016,1,16.80594,0.072623596,14.368435,0.0076926406
ZTF18acpvmit,1464346062415010037,59218.34606479993,1,16.938671,0.069616176,14.6102495,0.008153452
ZTF18acpvmit,741252162415010035,58495.25216440018,1,17.84085,0.15674502,14.540757,0.007501638
ZTF18acpvmit,1016480922415015015,58770.48092589993,2,16.331276,0.071801715,13.725724,0.0065149977
ZTF18acpvmit,749291372415015012,58503.29137729993,2,16.76236,0.112254485,13.758497,0.0070576277
ZTF18acpvmit,718234132415015009,58472.23413190013,1,16.777264,0.050926693,14.365361,0.00552312
ZTF18acpvmit,1474275242415015016,59228.27524309978,1,17.468,0.099391,14.422251,0.00601239
ZTF18acpvmit,1468311482415015019,59222.311481500044,1,16.972902,0.035045546,14.384953,0.003231863
ZTF18acpvmit,1402461442415010028,59156.4614467998,1,17.161959,0.1279282,14.586865,0.011937928
ZTF18acpvmit,1401460782415015010,59155.460787000135,2,16.00415,0.058088902,13.691627,0.0069037303
ZTF18acpvmit,1013481852415010060,58767.4818519,1,16.911985,0.06974206,14.613419,0.008395912
ZTF18acpvmit,813147702415015021,58567.147708300035,1,17.018578,0.08073541,14.389085,0.0071658394
ZTF18acpvmit,1079365862415015024,58833.365868099965,2,16.574032,0.05397265,13.745645,0.003988583
ZTF18acpvmit,997480652415015028,58751.4806597,1,16.1451,0.052731,14.276104,0.009429042
