oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18aaadqto,1430213833915015004,59184.21383100003,1,19.0182,0.23241,16.792383,0.029917708
ZTF18aaadqto,1328512173915010016,59082.51217589993,2,18.980503,0.14003281,16.873728,0.020115
ZTF18aaadqto,1310445503915015015,59064.4455093001,2,18.43971,0.07512182,16.524014,0.012867287
ZTF18aaadqto,955413173915015010,58709.4131713002,2,18.474823,0.1361425,16.529947,0.022700915
ZTF18aaadqto,780129203915010003,58534.129201400094,1,18.929636,0.16845503,17.131695,0.032159366
ZTF18aaadqto,1410344093915010037,59164.34409719985,1,19.18047,0.109997064,17.089758,0.016036017
ZTF18aaadqto,1151111783915010015,58905.11178239994,2,19.035595,0.15479985,16.86604,0.020986907
ZTF18aaadqto,1107155603915010015,58861.15560190007,2,18.7872,0.098395,16.904554,0.01737458
ZTF18aaadqto,1298429643915010017,59052.42964120023,2,18.824924,0.08978452,16.898027,0.0152209755
ZTF18aaadqto,1297468143915010022,59051.46814810019,1,18.673462,0.085045,17.188303,0.021656329
ZTF18aaadqto,1105218133915010012,58859.21813660022,2,18.78005,0.111411095,16.90582,0.019826088
ZTF18aaadqto,1335440853915015016,59089.44085650006,2,18.491377,0.059287645,16.53269,0.009760889
ZTF18aaadqto,732122313915015028,58486.12231480004,2,18.293842,0.0954733,16.497595,0.018255059
ZTF18aaadqto,1416224543915015025,59170.22454860015,1,18.243616,0.1006747,16.655851,0.023324601
ZTF18aaadqto,916475313915010010,58670.475312499795,2,18.822077,0.14013588,16.89851,0.023829935
ZTF18aaadqto,1332486463915010014,59086.48646989977,1,18.635466,0.106566936,17.198195,0.028360492
ZTF18aaadqto,1303423323915015006,59057.42332179984,1,19.046774,0.13452433,16.79602,0.016923854
ZTF18aaadqto,1029137483915010016,58783.1374884001,2,18.896582,0.12933631,16.886335,0.020305872
ZTF18aaadqto,922436563915015018,58676.43656249996,1,18.170843,0.085783474,16.638552,0.020916397
ZTF18aaadqto,991506163915015007,58745.506169000175,1,18.220236,0.12392068,16.650389,0.029188048
ZTF18aaadqto,916451513915010022,58670.45151619986,1,19.158865,0.11659585,17.092943,0.017390605
ZTF18aaadqto,1396415453915015020,59150.41545139998,1,18.288141,0.09623596,16.666006,0.021601452
ZTF18aaadqto,1028164033915020023,58782.16403939994,1,18.5632,0.135617,17.218266,0.039295245
